feature,n,sorting policy,rank,prob
sentcomp,N,pin-pred-lr_pinned_rt,29,0.001
sentcomp,N,pin-pred-lr_rh,21,0.001
sentcomp,N,pin-pred-lr_rh,22,0.02
sentcomp,N,pin-pred-lr_rh,23,0.075
sentcomp,N,pin-pred-lr_rh,24,0.191
sentcomp,N,pin-pred-lr_rh,25,0.133
sentcomp,N,pin-pred-lr_rh,26,0.204
sentcomp,N,pin-pred-lr_rh,27,0.109
sentcomp,N,pin-pred-lr_rh,28,0.152
sentcomp,N,pin-pred-lr_rh,29,0.048
sentcomp,N,pin-pred-lr_rh,30,0.051
sentcomp,N,pin-pred-lr_rh,31,0.014
sentcomp,N,pin-pred-lr_rh,32,0.002
sentcomp,N,pin-pred-lr_rl,34,0.001
sentcomp,N,pin-pred-lr_rl,36,0.042
sentcomp,N,pin-pred-lr_rl,37,0.027
sentcomp,N,pin-pred-lr_rl,38,0.381
sentcomp,N,pin-pred-lr_rl,39,0.138
sentcomp,N,pin-pred-lr_rl,40,0.245
sentcomp,N,pin-pred-lr_rl,41,0.083
sentcomp,N,pin-pred-lr_rl,42,0.03
sentcomp,N,pin-pred-lr_rl,43,0.029
sentcomp,N,pin-pred-lr_rl,44,0.017
sentcomp,N,pin-pred-lr_rl,45,0.004
sentcomp,N,pin-pred-lr_rl,46,0.003
sentcomp,N,pin-pred-lr_rt,12,0.016
sentcomp,N,pin-pred-lr_rt,13,0.044
sentcomp,N,pin-pred-lr_rt,14,0.079
sentcomp,N,pin-pred-lr_rt,15,0.111
sentcomp,N,pin-pred-lr_rt,16,0.124
sentcomp,N,pin-pred-lr_rt,17,0.174
sentcomp,N,pin-pred-lr_rt,18,0.17
sentcomp,N,pin-pred-lr_rt,19,0.092
sentcomp,N,pin-pred-lr_rt,20,0.146
sentcomp,N,pin-pred-lr_rt,21,0.027
sentcomp,N,pin-pred-lr_rt,22,0.008
sentcomp,N,pin-pred-lr_rt,23,0.003
sentcomp,N,pin-pred-lr_rt,24,0.003
sentcomp,N,pin-pred-lr_rt,25,0.002
sentcomp,N,pin-pred-lr_rt,28,0.001
sentcomp,N,pin-pred-xgb_pinned_rh,37,0.001
sentcomp,N,pin-pred-xgb_pinned_rh,38,0.002
sentcomp,N,pin-pred-xgb_pinned_rh,39,0.02
sentcomp,N,pin-pred-xgb_pinned_rh,40,0.019
sentcomp,N,pin-pred-xgb_pinned_rh,41,0.172
sentcomp,N,pin-pred-xgb_pinned_rh,42,0.156
sentcomp,N,pin-pred-xgb_pinned_rh,43,0.193
sentcomp,N,pin-pred-xgb_pinned_rh,44,0.274
sentcomp,N,pin-pred-xgb_pinned_rh,45,0.108
sentcomp,N,pin-pred-xgb_pinned_rh,46,0.047
sentcomp,N,pin-pred-xgb_pinned_rh,47,0.007
sentcomp,N,pin-pred-xgb_pinned_rh,48,0.001
sentcomp,N,pin-pred-xgb_pinned_rl,64,0.001
sentcomp,N,pin-pred-xgb_pinned_rl,65,0.012
sentcomp,N,pin-pred-xgb_pinned_rl,66,0.987
sentcomp,N,pin-pred-xgb_pinned_rt,53,0.001
sentcomp,N,pin-pred-xgb_pinned_rt,54,0.015
sentcomp,N,pin-pred-xgb_pinned_rt,55,0.006
sentcomp,N,pin-pred-xgb_pinned_rt,56,0.025
sentcomp,N,pin-pred-xgb_pinned_rt,57,0.028
sentcomp,N,pin-pred-xgb_pinned_rt,58,0.361
sentcomp,N,pin-pred-xgb_pinned_rt,59,0.494
sentcomp,N,pin-pred-xgb_pinned_rt,60,0.068
sentcomp,N,pin-pred-xgb_pinned_rt,61,0.002
sentcomp,N,pin-pred-xgb_rh,36,0.001
sentcomp,N,pin-pred-xgb_rh,37,0.003
sentcomp,N,pin-pred-xgb_rh,38,0.032
sentcomp,N,pin-pred-xgb_rh,39,0.012
sentcomp,N,pin-pred-xgb_rh,40,0.2
sentcomp,N,pin-pred-xgb_rh,41,0.148
sentcomp,N,pin-pred-xgb_rh,42,0.231
sentcomp,N,pin-pred-xgb_rh,43,0.228
sentcomp,N,pin-pred-xgb_rh,44,0.1
sentcomp,N,pin-pred-xgb_rh,45,0.039
sentcomp,N,pin-pred-xgb_rh,46,0.005
sentcomp,N,pin-pred-xgb_rh,47,0.001
sentcomp,N,pin-pred-xgb_rl,63,0.001
sentcomp,N,pin-pred-xgb_rl,65,0.987
sentcomp,N,pin-pred-xgb_rl,66,0.012
sentcomp,N,pin-pred-xgb_rt,52,0.003
sentcomp,N,pin-pred-xgb_rt,53,0.021
sentcomp,N,pin-pred-xgb_rt,54,0.011
sentcomp,N,pin-pred-xgb_rt,55,0.03
sentcomp,N,pin-pred-xgb_rt,56,0.034
sentcomp,N,pin-pred-xgb_rt,57,0.414
sentcomp,N,pin-pred-xgb_rt,58,0.437
sentcomp,N,pin-pred-xgb_rt,59,0.049
sentcomp,N,pin-pred-xgb_rt,60,0.001
sentcomp,N,pos-abs_pinned_rh,32,0.019
sentcomp,N,pos-abs_pinned_rh,33,0.02
sentcomp,N,pos-abs_pinned_rh,34,0.586
sentcomp,N,pos-abs_pinned_rh,35,0.092
sentcomp,N,pos-abs_pinned_rh,36,0.227
sentcomp,N,pos-abs_pinned_rh,37,0.033
sentcomp,N,pos-abs_pinned_rh,38,0.02
sentcomp,N,pos-abs_pinned_rh,39,0.002
sentcomp,N,pos-abs_pinned_rh,40,0.001
sentcomp,N,pos-abs_pinned_rl,31,0.002
sentcomp,N,pos-abs_pinned_rl,32,0.006
sentcomp,N,pos-abs_pinned_rl,33,0.011
sentcomp,N,pos-abs_pinned_rl,34,0.257
sentcomp,N,pos-abs_pinned_rl,35,0.069
sentcomp,N,pos-abs_pinned_rl,36,0.445
sentcomp,N,pos-abs_pinned_rl,37,0.053
sentcomp,N,pos-abs_pinned_rl,38,0.118
sentcomp,N,pos-abs_pinned_rl,39,0.01
sentcomp,N,pos-abs_pinned_rl,40,0.021
sentcomp,N,pos-abs_pinned_rl,41,0.005
sentcomp,N,pos-abs_pinned_rl,42,0.001
sentcomp,N,pos-abs_pinned_rl,43,0.001
sentcomp,N,pos-abs_pinned_rl,44,0.001
sentcomp,N,pos-abs_pinned_rt,18,0.002
sentcomp,N,pos-abs_pinned_rt,19,0.003
sentcomp,N,pos-abs_pinned_rt,20,0.015
sentcomp,N,pos-abs_pinned_rt,21,0.018
sentcomp,N,pos-abs_pinned_rt,22,0.129
sentcomp,N,pos-abs_pinned_rt,23,0.157
sentcomp,N,pos-abs_pinned_rt,24,0.079
sentcomp,N,pos-abs_pinned_rt,25,0.087
sentcomp,N,pos-abs_pinned_rt,26,0.064
sentcomp,N,pos-abs_pinned_rt,27,0.079
sentcomp,N,pos-abs_pinned_rt,28,0.047
sentcomp,N,pos-abs_pinned_rt,29,0.042
sentcomp,N,pos-abs_pinned_rt,30,0.061
sentcomp,N,pos-abs_pinned_rt,31,0.082
sentcomp,N,pos-abs_pinned_rt,32,0.056
sentcomp,N,pos-abs_pinned_rt,33,0.069
sentcomp,N,pos-abs_pinned_rt,34,0.004
sentcomp,N,pos-abs_pinned_rt,35,0.005
sentcomp,N,pos-abs_pinned_rt,36,0.001
sentcomp,N,pos-abs_rh,32,0.002
sentcomp,N,pos-abs_rh,33,0.014
sentcomp,N,pos-abs_rh,34,0.034
sentcomp,N,pos-abs_rh,35,0.533
sentcomp,N,pos-abs_rh,36,0.102
sentcomp,N,pos-abs_rh,37,0.253
sentcomp,N,pos-abs_rh,38,0.025
sentcomp,N,pos-abs_rh,39,0.035
sentcomp,N,pos-abs_rh,41,0.002
sentcomp,N,pos-abs_rl,33,0.004
sentcomp,N,pos-abs_rl,34,0.009
sentcomp,N,pos-abs_rl,35,0.208
sentcomp,N,pos-abs_rl,36,0.051
sentcomp,N,pos-abs_rl,37,0.47
sentcomp,N,pos-abs_rl,38,0.052
sentcomp,N,pos-abs_rl,39,0.147
sentcomp,N,pos-abs_rl,40,0.016
sentcomp,N,pos-abs_rl,41,0.03
sentcomp,N,pos-abs_rl,42,0.007
sentcomp,N,pos-abs_rl,43,0.003
sentcomp,N,pos-abs_rl,44,0.001
sentcomp,N,pos-abs_rl,45,0.001
sentcomp,N,pos-abs_rl,46,0.001
sentcomp,N,pos-abs_rt,19,0.004
sentcomp,N,pos-abs_rt,20,0.015
sentcomp,N,pos-abs_rt,21,0.019
sentcomp,N,pos-abs_rt,22,0.133
sentcomp,N,pos-abs_rt,23,0.157
sentcomp,N,pos-abs_rt,24,0.09
sentcomp,N,pos-abs_rt,25,0.072
sentcomp,N,pos-abs_rt,26,0.091
sentcomp,N,pos-abs_rt,27,0.057
sentcomp,N,pos-abs_rt,28,0.037
sentcomp,N,pos-abs_rt,29,0.038
sentcomp,N,pos-abs_rt,30,0.076
sentcomp,N,pos-abs_rt,31,0.072
sentcomp,N,pos-abs_rt,32,0.081
sentcomp,N,pos-abs_rt,33,0.055
sentcomp,N,pos-abs_rt,34,0.001
sentcomp,N,pos-abs_rt,35,0.001
sentcomp,N,pos-abs_rt,37,0.001
sentcomp,N,pos-rel_pinned_rh,24,0.001
sentcomp,N,pos-rel_pinned_rh,26,0.025
sentcomp,N,pos-rel_pinned_rh,27,0.021
sentcomp,N,pos-rel_pinned_rh,28,0.133
sentcomp,N,pos-rel_pinned_rh,29,0.078
sentcomp,N,pos-rel_pinned_rh,30,0.181
sentcomp,N,pos-rel_pinned_rh,31,0.097
sentcomp,N,pos-rel_pinned_rh,32,0.381
sentcomp,N,pos-rel_pinned_rh,33,0.078
sentcomp,N,pos-rel_pinned_rh,34,0.005
sentcomp,N,pos-rel_pinned_rl,6,0.094
sentcomp,N,pos-rel_pinned_rl,7,0.097
sentcomp,N,pos-rel_pinned_rl,8,0.233
sentcomp,N,pos-rel_pinned_rl,9,0.164
sentcomp,N,pos-rel_pinned_rl,10,0.276
sentcomp,N,pos-rel_pinned_rl,11,0.134
sentcomp,N,pos-rel_pinned_rl,12,0.002
sentcomp,N,pos-rel_pinned_rt,6,0.03
sentcomp,N,pos-rel_pinned_rt,7,0.473
sentcomp,N,pos-rel_pinned_rt,8,0.091
sentcomp,N,pos-rel_pinned_rt,9,0.27
sentcomp,N,pos-rel_pinned_rt,10,0.039
sentcomp,N,pos-rel_pinned_rt,11,0.097
sentcomp,N,pos-rel_rh,24,0.001
sentcomp,N,pos-rel_rh,25,0.001
sentcomp,N,pos-rel_rh,26,0.007
sentcomp,N,pos-rel_rh,27,0.02
sentcomp,N,pos-rel_rh,28,0.052
sentcomp,N,pos-rel_rh,29,0.13
sentcomp,N,pos-rel_rh,30,0.087
sentcomp,N,pos-rel_rh,31,0.182
sentcomp,N,pos-rel_rh,32,0.126
sentcomp,N,pos-rel_rh,33,0.387
sentcomp,N,pos-rel_rh,34,0.003
sentcomp,N,pos-rel_rh,35,0.004
sentcomp,N,pos-rel_rl,6,0.062
sentcomp,N,pos-rel_rl,7,0.128
sentcomp,N,pos-rel_rl,8,0.158
sentcomp,N,pos-rel_rl,9,0.227
sentcomp,N,pos-rel_rl,10,0.162
sentcomp,N,pos-rel_rl,11,0.256
sentcomp,N,pos-rel_rl,12,0.006
sentcomp,N,pos-rel_rl,13,0.001
sentcomp,N,pos-rel_rt,4,0.001
sentcomp,N,pos-rel_rt,6,0.616
sentcomp,N,pos-rel_rt,7,0.096
sentcomp,N,pos-rel_rt,8,0.191
sentcomp,N,pos-rel_rt,9,0.047
sentcomp,N,pos-rel_rt,10,0.047
sentcomp,N,pos-rel_rt,11,0.002
sentcomp,N,pred-nb_pinned_rh,50,0.013
sentcomp,N,pred-nb_pinned_rh,51,0.003
sentcomp,N,pred-nb_pinned_rh,52,0.279
sentcomp,N,pred-nb_pinned_rh,53,0.483
sentcomp,N,pred-nb_pinned_rh,54,0.118
sentcomp,N,pred-nb_pinned_rh,55,0.09
sentcomp,N,pred-nb_pinned_rh,56,0.013
sentcomp,N,pred-nb_pinned_rh,57,0.001
sentcomp,N,pred-nb_pinned_rl,50,0.002
sentcomp,N,pred-nb_pinned_rl,51,0.005
sentcomp,N,pred-nb_pinned_rl,52,0.084
sentcomp,N,pred-nb_pinned_rl,53,0.117
sentcomp,N,pred-nb_pinned_rl,54,0.221
sentcomp,N,pred-nb_pinned_rl,55,0.437
sentcomp,N,pred-nb_pinned_rl,56,0.065
sentcomp,N,pred-nb_pinned_rl,57,0.032
sentcomp,N,pred-nb_pinned_rl,58,0.031
sentcomp,N,pred-nb_pinned_rl,59,0.006
sentcomp,N,pred-nb_pinned_rt,60,0.001
sentcomp,N,pred-nb_pinned_rt,61,0.085
sentcomp,N,pred-nb_pinned_rt,62,0.135
sentcomp,N,pred-nb_pinned_rt,63,0.778
sentcomp,N,pred-nb_pinned_rt,65,0.001
sentcomp,N,pred-nb_rh,51,0.007
sentcomp,N,pred-nb_rh,52,0.002
sentcomp,N,pred-nb_rh,53,0.232
sentcomp,N,pred-nb_rh,54,0.451
sentcomp,N,pred-nb_rh,55,0.154
sentcomp,N,pred-nb_rh,56,0.127
sentcomp,N,pred-nb_rh,57,0.021
sentcomp,N,pred-nb_rh,58,0.004
sentcomp,N,pred-nb_rh,59,0.002
sentcomp,N,pred-nb_rl,51,0.001
sentcomp,N,pred-nb_rl,52,0.001
sentcomp,N,pred-nb_rl,53,0.054
sentcomp,N,pred-nb_rl,54,0.088
sentcomp,N,pred-nb_rl,55,0.2
sentcomp,N,pred-nb_rl,56,0.495
sentcomp,N,pred-nb_rl,57,0.082
sentcomp,N,pred-nb_rl,58,0.034
sentcomp,N,pred-nb_rl,59,0.039
sentcomp,N,pred-nb_rl,60,0.006
sentcomp,N,pred-nb_rt,62,0.05
sentcomp,N,pred-nb_rt,63,0.072
sentcomp,N,pred-nb_rt,64,0.877
sentcomp,N,pred-nb_rt,66,0.001
sentcomp,N,pred-xgb_pinned_rh,46,0.007
sentcomp,N,pred-xgb_pinned_rh,47,0.017
sentcomp,N,pred-xgb_pinned_rh,48,0.155
sentcomp,N,pred-xgb_pinned_rh,49,0.077
sentcomp,N,pred-xgb_pinned_rh,50,0.486
sentcomp,N,pred-xgb_pinned_rh,51,0.226
sentcomp,N,pred-xgb_pinned_rh,52,0.032
sentcomp,N,pred-xgb_pinned_rl,42,0.004
sentcomp,N,pred-xgb_pinned_rl,43,0.004
sentcomp,N,pred-xgb_pinned_rl,44,0.028
sentcomp,N,pred-xgb_pinned_rl,45,0.038
sentcomp,N,pred-xgb_pinned_rl,46,0.272
sentcomp,N,pred-xgb_pinned_rl,47,0.137
sentcomp,N,pred-xgb_pinned_rl,48,0.31
sentcomp,N,pred-xgb_pinned_rl,49,0.16
sentcomp,N,pred-xgb_pinned_rl,50,0.029
sentcomp,N,pred-xgb_pinned_rl,51,0.013
sentcomp,N,pred-xgb_pinned_rl,52,0.005
sentcomp,N,pred-xgb_pinned_rt,37,0.001
sentcomp,N,pred-xgb_pinned_rt,38,0.005
sentcomp,N,pred-xgb_pinned_rt,39,0.002
sentcomp,N,pred-xgb_pinned_rt,40,0.006
sentcomp,N,pred-xgb_pinned_rt,41,0.016
sentcomp,N,pred-xgb_pinned_rt,42,0.022
sentcomp,N,pred-xgb_pinned_rt,43,0.034
sentcomp,N,pred-xgb_pinned_rt,44,0.017
sentcomp,N,pred-xgb_pinned_rt,45,0.038
sentcomp,N,pred-xgb_pinned_rt,46,0.149
sentcomp,N,pred-xgb_pinned_rt,47,0.23
sentcomp,N,pred-xgb_pinned_rt,48,0.101
sentcomp,N,pred-xgb_pinned_rt,49,0.161
sentcomp,N,pred-xgb_pinned_rt,50,0.065
sentcomp,N,pred-xgb_pinned_rt,51,0.121
sentcomp,N,pred-xgb_pinned_rt,52,0.02
sentcomp,N,pred-xgb_pinned_rt,53,0.002
sentcomp,N,pred-xgb_pinned_rt,54,0.002
sentcomp,N,pred-xgb_pinned_rt,55,0.006
sentcomp,N,pred-xgb_pinned_rt,56,0.002
sentcomp,N,pred-xgb_rh,46,0.002
sentcomp,N,pred-xgb_rh,47,0.007
sentcomp,N,pred-xgb_rh,48,0.045
sentcomp,N,pred-xgb_rh,49,0.155
sentcomp,N,pred-xgb_rh,50,0.146
sentcomp,N,pred-xgb_rh,51,0.5
sentcomp,N,pred-xgb_rh,52,0.142
sentcomp,N,pred-xgb_rh,53,0.003
sentcomp,N,pred-xgb_rl,40,0.001
sentcomp,N,pred-xgb_rl,41,0.001
sentcomp,N,pred-xgb_rl,43,0.005
sentcomp,N,pred-xgb_rl,44,0.019
sentcomp,N,pred-xgb_rl,45,0.032
sentcomp,N,pred-xgb_rl,46,0.123
sentcomp,N,pred-xgb_rl,47,0.267
sentcomp,N,pred-xgb_rl,48,0.145
sentcomp,N,pred-xgb_rl,49,0.323
sentcomp,N,pred-xgb_rl,50,0.055
sentcomp,N,pred-xgb_rl,51,0.023
sentcomp,N,pred-xgb_rl,52,0.006
sentcomp,N,pred-xgb_rt,38,0.003
sentcomp,N,pred-xgb_rt,39,0.005
sentcomp,N,pred-xgb_rt,40,0.026
sentcomp,N,pred-xgb_rt,41,0.011
sentcomp,N,pred-xgb_rt,42,0.021
sentcomp,N,pred-xgb_rt,43,0.028
sentcomp,N,pred-xgb_rt,44,0.02
sentcomp,N,pred-xgb_rt,45,0.045
sentcomp,N,pred-xgb_rt,46,0.27
sentcomp,N,pred-xgb_rt,47,0.123
sentcomp,N,pred-xgb_rt,48,0.168
sentcomp,N,pred-xgb_rt,49,0.089
sentcomp,N,pred-xgb_rt,50,0.098
sentcomp,N,pred-xgb_rt,51,0.074
sentcomp,N,pred-xgb_rt,52,0.01
sentcomp,N,pred-xgb_rt,53,0.004
sentcomp,N,pred-xgb_rt,54,0.003
sentcomp,N,pred-xgb_rt,55,0.001
sentcomp,N,pred-xgb_rt,56,0.001
sentcomp,N,random_pinned_rh,19,0.004
sentcomp,N,random_pinned_rh,20,0.019
sentcomp,N,random_pinned_rh,21,0.02
sentcomp,N,random_pinned_rh,22,0.363
sentcomp,N,random_pinned_rh,23,0.13
sentcomp,N,random_pinned_rh,24,0.243
sentcomp,N,random_pinned_rh,25,0.08
sentcomp,N,random_pinned_rh,26,0.084
sentcomp,N,random_pinned_rh,27,0.04
sentcomp,N,random_pinned_rh,28,0.008
sentcomp,N,random_pinned_rh,29,0.008
sentcomp,N,random_pinned_rh,31,0.001
sentcomp,N,random_pinned_rl,10,0.004
sentcomp,N,random_pinned_rl,11,0.005
sentcomp,N,random_pinned_rl,12,0.618
sentcomp,N,random_pinned_rl,13,0.212
sentcomp,N,random_pinned_rl,14,0.08
sentcomp,N,random_pinned_rl,15,0.053
sentcomp,N,random_pinned_rl,16,0.015
sentcomp,N,random_pinned_rl,17,0.008
sentcomp,N,random_pinned_rl,18,0.003
sentcomp,N,random_pinned_rl,19,0.001
sentcomp,N,random_pinned_rl,21,0.001
sentcomp,N,random_pinned_rt,12,0.017
sentcomp,N,random_pinned_rt,13,0.059
sentcomp,N,random_pinned_rt,14,0.107
sentcomp,N,random_pinned_rt,15,0.117
sentcomp,N,random_pinned_rt,16,0.128
sentcomp,N,random_pinned_rt,17,0.173
sentcomp,N,random_pinned_rt,18,0.091
sentcomp,N,random_pinned_rt,19,0.157
sentcomp,N,random_pinned_rt,20,0.032
sentcomp,N,random_pinned_rt,21,0.099
sentcomp,N,random_pinned_rt,22,0.012
sentcomp,N,random_pinned_rt,23,0.007
sentcomp,N,random_pinned_rt,25,0.001
sentcomp,N,random_rh,20,0.006
sentcomp,N,random_rh,21,0.01
sentcomp,N,random_rh,22,0.107
sentcomp,N,random_rh,23,0.235
sentcomp,N,random_rh,24,0.102
sentcomp,N,random_rh,25,0.218
sentcomp,N,random_rh,26,0.078
sentcomp,N,random_rh,27,0.164
sentcomp,N,random_rh,28,0.028
sentcomp,N,random_rh,29,0.041
sentcomp,N,random_rh,30,0.005
sentcomp,N,random_rh,31,0.004
sentcomp,N,random_rh,32,0.001
sentcomp,N,random_rh,33,0.001
sentcomp,N,random_rl,10,0.003
sentcomp,N,random_rl,12,0.227
sentcomp,N,random_rl,13,0.316
sentcomp,N,random_rl,14,0.142
sentcomp,N,random_rl,15,0.137
sentcomp,N,random_rl,16,0.073
sentcomp,N,random_rl,17,0.049
sentcomp,N,random_rl,18,0.026
sentcomp,N,random_rl,19,0.015
sentcomp,N,random_rl,20,0.006
sentcomp,N,random_rl,21,0.006
sentcomp,N,random_rt,11,0.001
sentcomp,N,random_rt,12,0.028
sentcomp,N,random_rt,13,0.103
sentcomp,N,random_rt,14,0.15
sentcomp,N,random_rt,15,0.127
sentcomp,N,random_rt,16,0.182
sentcomp,N,random_rt,17,0.113
sentcomp,N,random_rt,18,0.095
sentcomp,N,random_rt,19,0.116
sentcomp,N,random_rt,20,0.033
sentcomp,N,random_rt,21,0.042
sentcomp,N,random_rt,22,0.006
sentcomp,N,random_rt,23,0.002
sentcomp,N,random_rt,27,0.001
sentcomp,N,random_rt,31,0.001
sentcomp,N,rev-chron_pinned_rh,23,0.005
sentcomp,N,rev-chron_pinned_rh,24,0.017
sentcomp,N,rev-chron_pinned_rh,25,0.028
sentcomp,N,rev-chron_pinned_rh,26,0.107
sentcomp,N,rev-chron_pinned_rh,27,0.101
sentcomp,N,rev-chron_pinned_rh,28,0.146
sentcomp,N,rev-chron_pinned_rh,29,0.163
sentcomp,N,rev-chron_pinned_rh,30,0.217
sentcomp,N,rev-chron_pinned_rh,31,0.144
sentcomp,N,rev-chron_pinned_rh,32,0.048
sentcomp,N,rev-chron_pinned_rh,33,0.024
sentcomp,N,rev-chron_pinned_rl,28,0.001
sentcomp,N,rev-chron_pinned_rl,30,0.001
sentcomp,N,rev-chron_pinned_rl,32,0.003
sentcomp,N,rev-chron_pinned_rl,33,0.002
sentcomp,N,rev-chron_pinned_rl,34,0.062
sentcomp,N,rev-chron_pinned_rl,35,0.027
sentcomp,N,rev-chron_pinned_rl,36,0.088
sentcomp,N,rev-chron_pinned_rl,37,0.037
sentcomp,N,rev-chron_pinned_rl,38,0.2
sentcomp,N,rev-chron_pinned_rl,39,0.059
sentcomp,N,rev-chron_pinned_rl,40,0.152
sentcomp,N,rev-chron_pinned_rl,41,0.059
sentcomp,N,rev-chron_pinned_rl,42,0.053
sentcomp,N,rev-chron_pinned_rl,43,0.088
sentcomp,N,rev-chron_pinned_rl,44,0.109
sentcomp,N,rev-chron_pinned_rl,45,0.014
sentcomp,N,rev-chron_pinned_rl,46,0.034
sentcomp,N,rev-chron_pinned_rl,47,0.004
sentcomp,N,rev-chron_pinned_rl,48,0.005
sentcomp,N,rev-chron_pinned_rl,49,0.001
sentcomp,N,rev-chron_pinned_rl,50,0.001
sentcomp,N,rev-chron_pinned_rt,18,0.001
sentcomp,N,rev-chron_pinned_rt,19,0.001
sentcomp,N,rev-chron_pinned_rt,20,0.012
sentcomp,N,rev-chron_pinned_rt,21,0.008
sentcomp,N,rev-chron_pinned_rt,22,0.054
sentcomp,N,rev-chron_pinned_rt,23,0.088
sentcomp,N,rev-chron_pinned_rt,24,0.081
sentcomp,N,rev-chron_pinned_rt,25,0.081
sentcomp,N,rev-chron_pinned_rt,26,0.065
sentcomp,N,rev-chron_pinned_rt,27,0.044
sentcomp,N,rev-chron_pinned_rt,28,0.066
sentcomp,N,rev-chron_pinned_rt,29,0.082
sentcomp,N,rev-chron_pinned_rt,30,0.054
sentcomp,N,rev-chron_pinned_rt,31,0.073
sentcomp,N,rev-chron_pinned_rt,32,0.123
sentcomp,N,rev-chron_pinned_rt,33,0.135
sentcomp,N,rev-chron_pinned_rt,34,0.011
sentcomp,N,rev-chron_pinned_rt,35,0.011
sentcomp,N,rev-chron_pinned_rt,36,0.004
sentcomp,N,rev-chron_pinned_rt,37,0.004
sentcomp,N,rev-chron_pinned_rt,38,0.001
sentcomp,N,rev-chron_pinned_rt,39,0.001
sentcomp,N,rev-chron_rh,23,0.004
sentcomp,N,rev-chron_rh,24,0.014
sentcomp,N,rev-chron_rh,25,0.036
sentcomp,N,rev-chron_rh,26,0.069
sentcomp,N,rev-chron_rh,27,0.117
sentcomp,N,rev-chron_rh,28,0.141
sentcomp,N,rev-chron_rh,29,0.152
sentcomp,N,rev-chron_rh,30,0.16
sentcomp,N,rev-chron_rh,31,0.212
sentcomp,N,rev-chron_rh,32,0.045
sentcomp,N,rev-chron_rh,33,0.049
sentcomp,N,rev-chron_rh,34,0.001
sentcomp,N,rev-chron_rl,27,0.001
sentcomp,N,rev-chron_rl,31,0.001
sentcomp,N,rev-chron_rl,32,0.001
sentcomp,N,rev-chron_rl,33,0.001
sentcomp,N,rev-chron_rl,34,0.012
sentcomp,N,rev-chron_rl,35,0.042
sentcomp,N,rev-chron_rl,36,0.025
sentcomp,N,rev-chron_rl,37,0.066
sentcomp,N,rev-chron_rl,38,0.061
sentcomp,N,rev-chron_rl,39,0.166
sentcomp,N,rev-chron_rl,40,0.038
sentcomp,N,rev-chron_rl,41,0.141
sentcomp,N,rev-chron_rl,42,0.043
sentcomp,N,rev-chron_rl,43,0.058
sentcomp,N,rev-chron_rl,44,0.111
sentcomp,N,rev-chron_rl,45,0.137
sentcomp,N,rev-chron_rl,46,0.016
sentcomp,N,rev-chron_rl,47,0.053
sentcomp,N,rev-chron_rl,48,0.005
sentcomp,N,rev-chron_rl,49,0.015
sentcomp,N,rev-chron_rl,50,0.001
sentcomp,N,rev-chron_rl,51,0.006
sentcomp,N,rev-chron_rt,18,0.002
sentcomp,N,rev-chron_rt,20,0.009
sentcomp,N,rev-chron_rt,21,0.015
sentcomp,N,rev-chron_rt,22,0.101
sentcomp,N,rev-chron_rt,23,0.063
sentcomp,N,rev-chron_rt,24,0.089
sentcomp,N,rev-chron_rt,25,0.067
sentcomp,N,rev-chron_rt,26,0.061
sentcomp,N,rev-chron_rt,27,0.05
sentcomp,N,rev-chron_rt,28,0.071
sentcomp,N,rev-chron_rt,29,0.062
sentcomp,N,rev-chron_rt,30,0.062
sentcomp,N,rev-chron_rt,31,0.063
sentcomp,N,rev-chron_rt,32,0.106
sentcomp,N,rev-chron_rt,33,0.148
sentcomp,N,rev-chron_rt,34,0.014
sentcomp,N,rev-chron_rt,35,0.007
sentcomp,N,rev-chron_rt,36,0.006
sentcomp,N,rev-chron_rt,37,0.003
sentcomp,N,rev-chron_rt,38,0.001
sim,N,chron_pinned_rh,21,0.007
sim,N,chron_pinned_rh,22,0.02
sim,N,chron_pinned_rh,23,0.027
sim,N,chron_pinned_rh,24,0.057
sim,N,chron_pinned_rh,25,0.084
sim,N,chron_pinned_rh,26,0.103
sim,N,chron_pinned_rh,27,0.1
sim,N,chron_pinned_rh,28,0.17
sim,N,chron_pinned_rh,29,0.432
sim,N,chron_pinned_rl,38,1.0
sim,N,chron_pinned_rt,50,0.002
sim,N,chron_pinned_rt,51,0.149
sim,N,chron_pinned_rt,52,0.199
sim,N,chron_pinned_rt,53,0.212
sim,N,chron_pinned_rt,54,0.337
sim,N,chron_pinned_rt,55,0.101
sim,N,chron_rh,26,0.002
sim,N,chron_rh,27,0.014
sim,N,chron_rh,28,0.016
sim,N,chron_rh,29,0.05
sim,N,chron_rh,30,0.918
sim,N,chron_rl,39,1.0
sim,N,chron_rt,51,0.114
sim,N,chron_rt,52,0.194
sim,N,chron_rt,53,0.155
sim,N,chron_rt,54,0.216
sim,N,chron_rt,55,0.321
sim,N,least-neg-abs_pinned_rh,21,0.118
sim,N,least-neg-abs_pinned_rh,22,0.576
sim,N,least-neg-abs_pinned_rh,23,0.193
sim,N,least-neg-abs_pinned_rh,24,0.077
sim,N,least-neg-abs_pinned_rh,25,0.024
sim,N,least-neg-abs_pinned_rh,26,0.011
sim,N,least-neg-abs_pinned_rh,27,0.001
sim,N,least-neg-abs_pinned_rl,48,0.058
sim,N,least-neg-abs_pinned_rl,49,0.066
sim,N,least-neg-abs_pinned_rl,50,0.871
